HHID,PERSID,AGEGROUP,SEX,RELATIONSHIP,CARLICENCE,CARLICTYPE,MCLICENCE,MCLICTYPE,OTHERLICENCE,WORKSTATUS,ANZSCO_1-digit,ANZSCO_3-digit,INDUSTRY,STUDYING,ED_TYPE,MAINACT,STARTPLACE,ANYSTOPS,LASTLEFT,ASSISTAGE,ASSISTLTHC,ASSISTSTHC,ASSISTDISABILITY,ASSISTENGLISH,ASSISTOTHER,ASSISTANY,WFHDAY,WFHWEEK,WFHCORONA,NQSTADIUMATTEND,NQSTADIUMYEAR,NQSTADIUMEVENT,NQSTADIUMDRIVER,NQSTADIUMEVENTOTHER,NQSTADIUMPASSENGER,NQSTADIUMEVENTSHUTTLE,NQSTADIUMPUBLICBUS,NQSTADIUMUBERTAXI,NQSTADIUMBICYCLE,NQSTADIUMWALK,DEMOGWGT20,PERSWGT20
91706,91706/1000,15,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,6,612,other,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,5,5,0,,,,,,,,,,,0.901973128,20.90655518
91708,91708/1000,8,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.084623694,55.43037796
91708,91708/1001,12,female,parent,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,62.99182892
91708,91708/1002,4,female,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,secondary,-1,Secondary School,home,FALSE,11/15/2020 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.067540169,54.55731583
91708,91708/1006,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,FALSE,11/15/2020 0:00,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
91708,91708/1007,4,male,child,FALSE,,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,FALSE,11/15/2020 0:00,,,,1,,,1,FALSE,,,0,,,,,,,,,,,1.366201878,69.82061005
91711,91711/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,500,health,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,1,1,,,,1,0.915881872,23.17071152
91711,91711/1004,13,male,spouse,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,322,manufacturing,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,,0,1,2020,football,1,,,1,,,,1,0.914224029,23.12877083
91714,91714/1000,16,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,35.20227051
91714,91714/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,29.67668343
91714,91714/1002,7,male,child,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.159203172,35.2912674
91715,91715/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,500,publicAdmin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,concert,,,1,,,,,1,1.161857486,29.39360046
91715,91715/1001,12,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,731,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,concert,1,,,,,,,1,1.380715489,34.93044662
91716,91716/1000,12,female,,TRUE,fullLicence,TRUE,fullLicence,FALSE,workFullTime,5,500,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,28.5696125
91720,91720/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,11/10/2020 0:00,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.974782407,22.59417915
91721,91721/1000,12,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,351,accom,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.380715489,32.00317764
91724,91724/1000,9,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,30.86605644
91724,91724/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,30.17792892
91728,91728/1000,10,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,2,224,health,,,Part-time Work,home,FALSE,11/15/2020 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.120332479,34.10787201
91728,91728/1001,11,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,224,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.209921598,36.83535767
91728,91728/1002,4,male,child,TRUE,p1Licence,FALSE,,FALSE,workPartTime,6,621,retail,secondary,2,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.366201878,41.59322357
91730,91730/1000,5,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,1,140,accom,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,45.99109268
91730,91730/1001,5,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,FALSE,11/17/2020 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,43.91330719
91734,91734/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2020,football,,,1,,,,,,0.974782407,24.66082573
91734,91734/1001,17,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,11/15/2020 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.956150413,24.18945885
91739,91739/1000,18,male,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,11/12/2020 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.41696775,32.84345627
91741,91741/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,23.77751923
91741,91741/1001,7,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,332,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
91745,91745/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,551,wholesale,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,,,1,,,,,,0.974782407,24.66082573
91745,91745/1001,16,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,29.25249481
91751,91751/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,it,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,26.86881065
91752,91752/1000,11,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.209921598,30.60956383
91752,91752/1001,10,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.120332479,28.34306717
91753,91753/1000,5,female,,FALSE,,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,88.70845032
91753,91753/1001,5,male,spouse,FALSE,,FALSE,,FALSE,workFullTime,3,333,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,92.90573883
91753,91753/1002,5,female,relative,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,552,financial,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.7357862,88.70845032
91753,91753/1003,6,male,relative,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,333,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,71.69945526
91753,91753/1004,4,male,nonFamily,TRUE,fullLicence,FALSE,,FALSE,workPartTime,3,351,accom,,,Part-time Work,home,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.366201878,69.82061005
91755,91755/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,shortTermIllness,,,,,,Illness,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,23.77751923
91755,91755/1001,6,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,35.49335098
91756,91756/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,254,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.7357862,52.84500122
91756,91756/1001,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,45.29491806
91756,91756/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,45.29491806
91759,91759/1000,7,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,1,139,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
91759,91759/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,tertiaryPartTime,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,23.77751923
91760,91760/1000,10,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,500,admin,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.120332479,34.10787201
91760,91760/1001,8,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,300,arts,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,30.81762886
91760,91760/1002,3,female,relative,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,28.976408
91761,91761/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,6,621,retail,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,40.23654175
91761,91761/1001,7,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,35.2912674
91761,91761/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,45.29491806
91763,91763/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,21.22894287
91764,91764/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,8,821,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,other,1,Worked on it,,,,,,,1.159203172,59.24180984
91764,91764/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,8,141,accom,,,Part-time Work,home,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,67.54321289
91764,91764/1002,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,FALSE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.847001851,43.28656387
91764,91764/1003,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,76.03447723
91764,91764/1004,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,76.03447723
91765,91765/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,254,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,40.23654175
91765,91765/1001,5,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,manufacturing,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,55.34539413
91765,91765/1002,1,female,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
91766,91766/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,35.2912674
91766,91766/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,421,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,40.23654175
91766,91766/1002,1,female,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,43.42466736
91771,91771/1000,5,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,45.99109268
91771,91771/1001,5,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,43.91330719
91773,91773/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
91773,91773/1001,8,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,313,it,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,27.43967819
91774,91774/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,421,education,tertiaryPartTime,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,35.82744598
91774,91774/1001,9,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,admin,,,Full-time Work,home,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,46.50829697
91774,91774/1002,3,male,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.927163005,35.34315491
91774,91774/1003,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,34.32370758
91776,91776/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,8,821,construction,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,1,,,,,,,,1.402965784,53.48060226
91776,91776/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,50.38046646
91776,91776/1002,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,34.32370758
91776,91776/1003,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,34.32370758
91793,91793/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,27.64893532
91794,91794/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,8,839,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,,0,,,,,,,,,,,1.7357862,43.91330719
91794,91794/1001,6,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,1,141,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,,,,,,,,,,,,1.402965784,35.49335098
91799,91799/1000,10,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,441,health,,,Full-time Work,home,FALSE,11/20/2020 0:00,,,,,,,0,FALSE,0,0,1,2021,concert,1,,,1,,,,,1.195128918,30.23532677
91799,91799/1001,10,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,concert,1,,,1,,,,,1.120332479,28.34306717
91800,91800/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,631,retail,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,,0,,,,,,,,,,,1.161857486,35.37207413
91800,91800/1001,12,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,712,manufacturing,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.380715489,42.03507996
91800,91800/1002,8,male,child,FALSE,,FALSE,,FALSE,workFullTime,3,362,agriculture,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,0,,,,,,,,,,,1.012258768,30.81762886
91803,91803/1000,5,male,,TRUE,fullLicence,TRUE,fullLicence,FALSE,workFullTime,4,441,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,42.13690948
91805,91805/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.974782407,24.66082573
91805,91805/1001,16,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,29.25249481
91807,91807/1000,6,male,,TRUE,fullLicence,TRUE,fullLicence,TRUE,workFullTime,7,721,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,32.51890945
91808,91808/1000,8,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,311,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,25.6089325
91808,91808/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,23.77751923
91812,91812/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,48.03252029
91812,91812/1001,3,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
91812,91812/1002,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
91812,91812/1003,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
91812,91812/1004,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,FALSE,11/23/2020 0:00,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,46.01651764
91812,91812/1005,2,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,0.900419712,46.01651764
91819,91819/1000,6,male,,FALSE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.402965784,35.49335098
91819,91819/1001,6,female,spouse,FALSE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,11/21/2020 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,33.4358902
91820,91820/1000,4,male,,TRUE,learnersPermit,FALSE,,FALSE,workPartTime,9,999,other,,,Part-time Work,other,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.366201878,41.59322357
91820,91820/1001,11,female,parent,TRUE,fullLicence,FALSE,,FALSE,workPartTime,7,731,transport,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,36.31593323
91820,91820/1004,3,male,relative,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,0,FALSE,,,0,,,,,,,,,,,0.927163005,28.22693825
91821,91821/1000,14,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,11/18/2020 0:00,1,,,,,1,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
91821,91821/1001,4,male,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.366201878,34.56326675
91825,91825/1000,17,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.956150413,24.18945885
91825,91825/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.161857486,29.39360046
91826,91826/1000,8,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,321,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,51.73212433
91826,91826/1001,10,female,spouse,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,11/22/2020 0:00,,,,,,1,1,FALSE,,,0,,,,,,,,,,,1.120332479,57.25529861
91826,91826/1002,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
91826,91826/1005,3,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
91826,91826/1006,4,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,1,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.067540169,54.55731583
91833,91833/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,4,423,health,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,TRUE,7,4,0,,,,,,,,,,,1.159203172,59.24180984
91833,91833/1001,6,female,spouse,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,67.54321289
91833,91833/1002,3,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.927163005,47.38325119
91833,91833/1003,1,male,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,76.03447723
91833,91833/1004,4,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,2,Secondary School,home,TRUE,,,,,,,,1,FALSE,,,0,,,,,,,,,,,1.067540169,54.55731583
91833,91833/1005,1,female,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.426358938,72.89497375
91837,91837/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2020,concert,,,1,,,,,,1.232581019,28.5696125
91839,91839/1000,6,female,,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,50.38046646
91839,91839/1001,6,male,spouse,FALSE,,FALSE,,FALSE,workPartTime,8,811,other,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,53.48060226
91839,91839/1002,1,male,child,FALSE,,FALSE,,FALSE,,,,,childcare,,Childcare/Kindergarten,,TRUE,,,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,56.71409607
91839,91839/1003,1,male,child,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,1,,,,,,1,FALSE,,,,,,,,,,,,,,1.487790585,56.71409607
91840,91840/1000,9,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,concert,,,1,,,,,,1.158914447,35.28247452
91840,91840/1001,10,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,8,821,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.195128918,36.38500595
91840,91840/1002,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,27.41275406
91841,91841/1000,7,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,312,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
91841,91841/1001,8,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,27.43967819
91844,91844/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,550,education,,,Part-time Work,home,TRUE,,,,,,,,0,TRUE,4,0,0,,,,,,,,,,,1.192860126,30.17792892
91844,91844/1001,12,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,741,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,other_sporting,1,,1,,,,,,1.380715489,34.93044662
91846,91846/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,21.22894287
91848,91848/1000,15,male,,TRUE,fullLicence,TRUE,fullLicence,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2020,football,1,,,,,,,,0.901973128,22.81883812
