HHID,HHSIZE,BIKES,HHVEH,EBIKES,ESCOOTER,DWELLTYPE,SURVEYWEEK,STRATA_LGA,TRAVDATE,TRAVMONTH,TRAVYEAR,TRAVDOW,HOME_SA1_2021,HHWGT_20
93685,1,0,1,0,0,,18,11,6,5,2021,4,31802147505,23.17869001
93686,2,1,2,1,0,,18,11,7,5,2021,5,31802147505,25.29879984
93688,1,0,1,0,0,,18,11,5,5,2021,3,31802147505,23.17869001
93692,3,0,2,1,0,,18,11,5,5,2021,3,31802147505,30.44441848
93693,1,1,1,1,0,,18,11,6,5,2021,4,31802147505,23.17869001
93698,2,2,2,0,1,,18,11,7,5,2021,5,31802147505,25.29879984
93701,2,0,1,0,0,Separate house,18,11,6,5,2021,4,31802148402,25.29879984
93704,1,0,1,0,0,Separate house,18,11,5,5,2021,3,31802148402,23.17869001
93705,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",18,11,6,5,2021,4,31802148402,23.17869001
93706,2,0,1,0,0,Separate house,18,11,7,5,2021,5,31802148402,25.29879984
93708,1,0,1,0,0,Separate house,18,11,5,5,2021,3,31802148402,23.17869001
93709,2,0,1,0,0,Separate house,18,11,6,5,2021,4,31802148402,25.29879984
93710,1,0,1,0,0,Separate house,18,11,7,5,2021,5,31802148402,23.17869001
93713,2,0,2,0,0,Separate house,18,11,6,5,2021,4,31802148402,25.29879984
93714,1,0,1,0,0,Separate house,18,11,7,5,2021,5,31802148402,23.17869001
93716,1,0,1,0,0,Separate house,18,11,5,5,2021,3,31802148402,23.17869001
93718,2,0,2,0,0,Separate house,18,11,7,5,2021,5,31802148402,25.29879984
93719,2,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148402,25.29879984
93723,1,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148402,23.17869001
93724,1,0,1,0,0,Separate house,18,11,5,5,2021,3,31802148402,23.17869001
93727,1,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148402,23.17869001
93729,3,1,3,0,0,Separate house,18,11,6,5,2021,4,31802148402,30.44441848
93732,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",18,11,5,5,2021,3,31802148809,23.17869001
93733,1,0,1,0,0,Separate house,18,11,6,5,2021,4,31802148809,23.17869001
93735,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",18,11,4,5,2021,2,31802148809,23.17869001
93737,1,0,1,0,0,Separate house,18,11,6,5,2021,4,31802148809,23.17869001
93739,1,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148809,23.17869001
93740,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",18,11,5,5,2021,3,31802148809,23.17869001
93741,4,6,2,0,0,Separate house,18,11,6,5,2021,4,31802148809,38.1196772
93742,3,0,1,0,0,Separate house,18,11,7,5,2021,5,31802148809,30.44441848
93744,4,4,2,0,0,Separate house,18,11,5,5,2021,3,31802148809,38.1196772
93745,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",18,11,6,5,2021,4,31802148809,23.17869001
93746,2,0,3,0,0,Separate house,18,11,7,5,2021,5,31802148809,25.29879984
93750,2,0,2,0,0,Separate house,18,11,7,5,2021,5,31802148809,25.29879984
93752,1,0,1,0,0,Separate house,18,11,5,5,2021,3,31802148809,23.17869001
93753,1,0,1,0,0,Separate house,18,11,6,5,2021,4,31802148809,23.17869001
93755,1,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148809,23.17869001
93757,1,0,1,0,0,Separate house,18,11,6,5,2021,4,31802148809,23.17869001
93759,1,0,1,0,0,Separate house,18,11,4,5,2021,2,31802148809,23.17869001
93761,3,1,4,0,0,,18,11,6,5,2021,4,31802149118,30.44441848
93764,1,0,2,0,0,,18,11,5,5,2021,3,31802149118,23.17869001
93771,1,0,0,0,0,,18,11,4,5,2021,2,31802149118,23.17869001
93775,1,0,1,0,0,,18,11,4,5,2021,2,31802149118,23.17869001
93776,3,2,2,0,0,,18,11,5,5,2021,3,31802149118,30.44441848
93778,2,3,2,0,0,,18,11,7,5,2021,5,31802149118,25.29879984
93780,4,0,3,0,0,,18,11,5,5,2021,3,31802149118,38.1196772
93782,4,4,2,0,0,,18,11,7,5,2021,5,31802149118,38.1196772
93784,2,3,1,0,0,,18,11,5,5,2021,3,31802149118,25.29879984
93786,1,0,1,0,0,,18,11,7,5,2021,5,31802149118,23.17869001
93787,2,0,2,0,0,,18,11,4,5,2021,2,31802149118,25.29879984
93788,1,0,1,0,0,,18,11,5,5,2021,3,31802149118,23.17869001
93791,5,8,3,0,0,,19,11,10,5,2021,1,31802146709,51.10563103
93793,2,2,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",19,11,12,5,2021,3,31802146709,25.29879984
93794,2,1,1,0,0,,19,11,13,5,2021,4,31802146709,25.29879984
93795,2,2,2,0,0,Separate house,19,11,14,5,2021,5,31802146709,25.29879984
93796,3,1,2,0,0,,19,11,10,5,2021,1,31802146709,30.44441848
93797,3,3,2,0,0,,19,11,11,5,2021,2,31802146709,30.44441848
93800,2,2,2,0,0,,19,11,14,5,2021,5,31802146709,25.29879984
93801,4,6,3,0,0,,19,11,10,5,2021,1,31802146709,38.1196772
93802,5,4,3,0,0,Separate house,19,11,11,5,2021,2,31802146709,51.10563103
93804,3,0,2,0,0,Separate house,19,11,13,5,2021,4,31802146709,30.44441848
93805,2,0,2,0,0,,19,11,14,5,2021,5,31802146709,25.29879984
93810,2,2,1,0,0,,19,11,14,5,2021,5,31802146709,25.29879984
93812,5,2,2,0,0,,19,11,11,5,2021,2,31802146709,51.10563103
93813,2,0,2,0,0,,19,11,12,5,2021,3,31802146709,25.29879984
93814,2,2,3,0,0,,19,11,13,5,2021,4,31802146709,25.29879984
93816,1,1,1,0,0,Separate house,19,11,10,5,2021,1,31802146709,23.17869001
93817,2,1,2,0,0,Separate house,19,11,11,5,2021,2,31802146709,25.29879984
93818,5,5,3,0,0,,19,11,12,5,2021,3,31802146709,51.10563103
93823,3,1,2,1,1,,19,11,12,5,2021,3,31802147014,30.44441848
93824,2,1,2,1,0,,19,11,13,5,2021,4,31802147014,25.29879984
93828,2,0,2,1,0,,19,11,12,5,2021,3,31802147014,25.29879984
93830,2,0,1,1,0,,19,11,14,5,2021,5,31802147014,25.29879984
93831,2,0,2,1,0,,19,11,10,5,2021,1,31802147014,25.29879984
93832,2,0,2,0,0,,19,11,11,5,2021,2,31802147014,25.29879984
93836,4,1,2,0,0,,19,11,10,5,2021,1,31802147014,38.1196772
93839,2,0,2,0,0,,19,11,13,5,2021,4,31802147014,25.29879984
93840,4,0,2,0,0,,19,11,14,5,2021,5,31802147014,38.1196772
93841,2,1,2,1,0,,19,11,10,5,2021,1,31802147014,25.29879984
93842,2,1,2,1,1,,19,11,11,5,2021,2,31802147014,25.29879984
93843,2,0,2,0,0,,19,11,12,5,2021,3,31802147014,25.29879984
93845,4,0,3,1,0,,19,11,14,5,2021,5,31802147014,38.1196772
93846,3,0,2,1,1,,19,11,10,5,2021,1,31802147014,30.44441848
93847,4,0,2,0,0,,19,11,11,5,2021,2,31802147014,38.1196772
93848,1,0,1,1,1,,19,11,12,5,2021,3,31802147014,23.17869001
93852,2,0,1,0,0,Separate house,19,11,11,5,2021,2,31802147209,25.29879984
93853,1,1,1,0,0,Separate house,19,11,12,5,2021,3,31802147209,23.17869001
93855,2,0,1,0,0,Separate house,19,11,14,5,2021,5,31802147209,25.29879984
93857,5,0,3,0,0,Separate house,19,11,11,5,2021,2,31802147209,51.10563103
93859,2,0,1,0,0,Separate house,19,11,13,5,2021,4,31802147209,25.29879984
93860,4,0,2,0,0,Separate house,19,11,14,5,2021,5,31802147209,38.1196772
93862,4,2,3,0,0,Separate house,19,11,11,5,2021,2,31802147209,38.1196772
93863,2,0,2,0,0,Separate house,19,11,12,5,2021,3,31802147209,25.29879984
93864,4,2,0,0,0,Separate house,19,11,13,5,2021,4,31802147209,38.1196772
93867,3,3,2,0,0,Separate house,19,11,11,5,2021,2,31802147209,30.44441848
93868,2,0,4,0,0,Separate house,19,11,12,5,2021,3,31802147209,25.29879984
93869,1,0,1,0,0,Separate house,19,11,13,5,2021,4,31802147209,23.17869001
93871,4,0,2,0,0,Separate house,19,11,10,5,2021,1,31802147209,38.1196772
93874,2,0,1,0,0,Separate house,19,11,13,5,2021,4,31802147209,25.29879984
93877,4,0,2,0,0,Separate house,19,11,11,5,2021,2,31802147209,38.1196772
93878,1,0,1,0,0,Separate house,19,11,12,5,2021,3,31802147209,23.17869001
93879,2,0,2,0,0,Separate house,19,11,13,5,2021,4,31802147209,25.29879984
93884,3,2,5,0,0,Separate house,19,11,13,5,2021,4,31802148024,30.44441848
93888,3,0,2,0,0,Separate house,19,11,12,5,2021,3,31802148024,30.44441848
93891,4,2,2,0,0,Separate house,19,11,10,5,2021,1,31802148024,38.1196772
93896,5,1,5,0,0,Separate house,19,11,10,5,2021,1,31802148024,51.10563103
93902,7,0,4,0,0,Separate house,19,11,11,5,2021,2,31802148024,51.10563103
93904,2,0,2,0,0,,19,11,13,5,2021,4,31802148024,25.29879984
93905,2,2,2,0,0,Separate house,19,11,14,5,2021,5,31802148024,25.29879984
93906,3,6,2,0,0,,19,11,10,5,2021,1,31802148024,30.44441848
93912,3,2,2,0,0,Separate house,19,11,11,5,2021,2,31802148620,30.44441848
93913,2,0,2,0,0,Separate house,19,11,12,5,2021,3,31802148620,25.29879984
93914,2,0,2,0,0,Separate house,19,11,13,5,2021,4,31802148620,25.29879984
93915,1,0,1,0,0,Separate house,19,11,14,5,2021,5,31802148620,23.17869001
93916,2,0,2,0,0,Separate house,19,11,10,5,2021,1,31802148620,25.29879984
93918,2,0,2,0,0,Separate house,19,11,12,5,2021,3,31802148620,25.29879984
93922,1,0,1,0,0,Separate house,19,11,11,5,2021,2,31802148620,23.17869001
93926,2,3,5,0,0,Separate house,19,11,10,5,2021,1,31802148620,25.29879984
93928,2,0,2,0,0,Separate house,19,11,12,5,2021,3,31802148620,25.29879984
93932,2,0,2,0,0,Separate house,19,11,11,5,2021,2,31802148620,25.29879984
93933,4,0,2,0,0,Separate house,19,11,12,5,2021,3,31802148620,38.1196772
93934,2,0,2,0,0,Separate house,19,11,13,5,2021,4,31802148620,25.29879984
93936,3,1,2,0,0,Separate house,19,11,10,5,2021,1,31802148620,30.44441848
93937,2,0,3,0,0,Separate house,19,11,11,5,2021,2,31802148620,25.29879984
93939,4,5,2,0,0,Separate house,19,11,13,5,2021,4,31802148620,38.1196772
93940,5,4,2,4,1,,20,11,17,5,2021,1,31802146823,51.10563103
93941,3,4,2,0,0,,20,11,18,5,2021,2,31802146823,30.44441848
93942,2,1,2,0,0,,20,11,19,5,2021,3,31802146823,25.29879984
93945,4,3,2,0,0,,20,11,17,5,2021,1,31802146823,38.1196772
93946,2,2,2,0,0,,20,11,18,5,2021,2,31802146823,25.29879984
93947,5,4,2,0,0,,20,11,19,5,2021,3,31802146823,51.10563103
93948,4,3,2,0,0,,20,11,20,5,2021,4,31802146823,38.1196772
93950,2,1,2,0,0,,20,11,17,5,2021,1,31802146823,25.29879984
93952,3,3,4,0,0,,20,11,19,5,2021,3,31802146823,30.44441848
93957,2,0,2,0,0,,20,11,19,5,2021,3,31802146823,25.29879984
93958,2,2,2,0,0,,20,11,20,5,2021,4,31802146823,25.29879984
93959,4,4,3,0,0,,20,11,21,5,2021,5,31802146823,38.1196772
93962,2,0,2,0,0,,20,11,19,5,2021,3,31802146823,25.29879984
93965,4,3,3,0,1,,20,11,17,5,2021,1,31802146823,38.1196772
93967,3,0,3,0,0,,20,11,19,5,2021,3,31802146823,30.44441848
93971,1,1,0,0,0,,20,11,18,5,2021,2,31802147216,23.17869001
93973,2,1,1,1,0,,20,11,20,5,2021,4,31802147216,25.29879984
93974,1,0,1,1,0,,20,11,21,5,2021,5,31802147216,23.17869001
93975,1,0,1,1,1,,20,11,17,5,2021,1,31802147216,23.17869001
93977,2,0,1,0,0,,20,11,19,5,2021,3,31802147216,25.29879984
93978,4,0,2,0,0,,20,11,20,5,2021,4,31802147216,38.1196772
93979,2,0,2,0,0,,20,11,21,5,2021,5,31802147216,25.29879984
93980,3,1,2,1,0,,20,11,17,5,2021,1,31802147216,30.44441848
93981,2,0,2,0,0,,20,11,18,5,2021,2,31802147216,25.29879984
93982,1,1,0,1,0,,20,11,19,5,2021,3,31802147216,23.17869001
93984,2,1,2,1,1,,20,11,21,5,2021,5,31802147216,25.29879984
93985,2,1,2,0,1,,20,11,17,5,2021,1,31802147216,25.29879984
93987,3,1,2,1,0,,20,11,19,5,2021,3,31802147216,30.44441848
93988,1,1,1,0,1,,20,11,20,5,2021,4,31802147216,23.17869001
93992,1,0,1,0,0,,20,11,19,5,2021,3,31802147216,23.17869001
93993,2,1,0,0,0,,20,11,20,5,2021,4,31802147216,25.29879984
93994,2,0,2,0,1,,20,11,21,5,2021,5,31802147216,25.29879984
93997,1,0,0,1,0,,20,11,19,5,2021,3,31802147216,23.17869001
93999,4,1,2,1,1,,20,11,21,5,2021,5,31802147216,38.1196772
94000,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,17,5,2021,1,31802147506,23.17869001
94001,2,5,3,0,0,Separate house,20,11,18,5,2021,2,31802147506,25.29879984
94004,2,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,21,5,2021,5,31802147506,25.29879984
94007,1,1,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,19,5,2021,3,31802147506,23.17869001
94011,1,1,1,0,0,Separate house,20,11,18,5,2021,2,31802147506,23.17869001
94012,1,1,1,0,0,Separate house,20,11,19,5,2021,3,31802147506,23.17869001
94017,4,0,2,0,0,Separate house,20,11,19,5,2021,3,31802147506,38.1196772
94018,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,20,5,2021,4,31802147506,23.17869001
94019,2,0,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,21,5,2021,5,31802147506,25.29879984
94020,1,0,1,0,0,Separate house,20,11,17,5,2021,1,31802147506,23.17869001
94022,1,2,2,0,0,Separate house,20,11,19,5,2021,3,31802147506,23.17869001
94024,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,21,5,2021,5,31802147506,23.17869001
94026,2,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",20,11,18,5,2021,2,31802147506,25.29879984
94031,2,1,3,1,0,Separate house,20,11,18,5,2021,2,31802147711,25.29879984
94034,3,1,1,0,0,Separate house,20,11,21,5,2021,5,31802147711,30.44441848
94035,2,0,2,0,0,Separate house,20,11,17,5,2021,1,31802147711,25.29879984
94036,1,1,1,0,0,Separate house,20,11,18,5,2021,2,31802147711,23.17869001
94037,2,0,1,0,0,Separate house,20,11,19,5,2021,3,31802147711,25.29879984
94038,1,1,1,0,0,Separate house,20,11,20,5,2021,4,31802147711,23.17869001
94039,2,0,1,0,0,Separate house,20,11,21,5,2021,5,31802147711,25.29879984
94040,3,0,2,0,0,Separate house,20,11,17,5,2021,1,31802147711,30.44441848
94041,4,0,2,0,0,Separate house,20,11,18,5,2021,2,31802147711,38.1196772
94043,2,0,1,0,0,Separate house,20,11,20,5,2021,4,31802147711,25.29879984
94046,3,1,3,0,0,Separate house,20,11,18,5,2021,2,31802147711,30.44441848
94048,4,0,2,0,0,Separate house,20,11,20,5,2021,4,31802147711,38.1196772
94049,3,0,2,0,0,Separate house,20,11,21,5,2021,5,31802147711,30.44441848
94051,2,0,1,0,0,Separate house,20,11,18,5,2021,2,31802147711,25.29879984
94053,2,1,2,0,0,,20,11,20,5,2021,4,31802147711,25.29879984
94054,2,1,1,0,0,Separate house,20,11,21,5,2021,5,31802147711,25.29879984
94060,1,0,1,0,0,,20,11,17,5,2021,1,31802148611,23.17869001
94063,3,1,3,0,0,Separate house,20,11,20,5,2021,4,31802148611,30.44441848
94065,2,0,2,0,0,Separate house,20,11,17,5,2021,1,31802148611,25.29879984
94066,1,0,1,0,0,,20,11,18,5,2021,2,31802148611,23.17869001
94069,3,1,2,0,0,Separate house,20,11,21,5,2021,5,31802148611,30.44441848
94073,2,0,2,0,0,,20,11,20,5,2021,4,31802148611,25.29879984
94075,1,0,1,0,0,Separate house,20,11,17,5,2021,1,31802148611,23.17869001
94076,1,0,1,0,0,,20,11,18,5,2021,2,31802148611,23.17869001
94079,3,0,2,0,0,Separate house,20,11,21,5,2021,5,31802148611,30.44441848
94080,1,0,1,0,0,,20,11,17,5,2021,1,31802148611,23.17869001
94081,2,0,1,0,0,Separate house,20,11,18,5,2021,2,31802148611,25.29879984
94084,2,0,2,0,0,Separate house,20,11,21,5,2021,5,31802148611,25.29879984
94088,3,2,2,0,0,Separate house,20,11,20,5,2021,4,31802148611,30.44441848
94089,2,0,2,0,0,Separate house,20,11,21,5,2021,5,31802148611,25.29879984
94090,2,0,2,0,0,Separate house,21,11,24,5,2021,1,31802146807,25.29879984
94093,2,2,1,0,0,Separate house,21,11,27,5,2021,4,31802146807,25.29879984
94095,4,1,2,0,0,Separate house,21,11,24,5,2021,1,31802146807,38.1196772
94096,7,4,2,0,1,Separate house,21,11,25,5,2021,2,31802146807,51.10563103
94097,2,1,3,0,0,Separate house,21,11,26,5,2021,3,31802146807,25.29879984
94100,1,0,1,0,0,Separate house,21,11,24,5,2021,1,31802146807,23.17869001
94103,5,1,2,0,0,Separate house,21,11,27,5,2021,4,31802146807,51.10563103
94104,2,0,1,0,0,Separate house,21,11,28,5,2021,5,31802146807,25.29879984
94107,4,2,2,0,0,Separate house,21,11,26,5,2021,3,31802146807,38.1196772
94108,2,0,3,0,0,Separate house,21,11,27,5,2021,4,31802146807,25.29879984
94109,1,1,1,0,0,Separate house,21,11,28,5,2021,5,31802146807,23.17869001
94111,4,4,1,0,0,Separate house,21,11,25,5,2021,2,31802146807,38.1196772
94114,2,0,2,0,0,Separate house,21,11,28,5,2021,5,31802146807,25.29879984
94115,2,1,1,0,0,Separate house,21,11,24,5,2021,1,31802146807,25.29879984
94118,4,4,2,0,0,Separate house,21,11,27,5,2021,4,31802146807,38.1196772
94121,1,0,1,0,0,Separate house,21,11,25,5,2021,2,31802147015,23.17869001
94122,1,0,1,0,0,Separate house,21,11,26,5,2021,3,31802147015,23.17869001
94123,4,2,1,0,0,Separate house,21,11,27,5,2021,4,31802147015,38.1196772
94125,4,3,2,0,0,Separate house,21,11,24,5,2021,1,31802147015,38.1196772
94127,2,0,2,0,0,Separate house,21,11,26,5,2021,3,31802147015,25.29879984
94128,1,0,1,0,0,Separate house,21,11,27,5,2021,4,31802147015,23.17869001
94129,1,0,1,0,0,Separate house,21,11,28,5,2021,5,31802147015,23.17869001
94131,2,0,2,0,0,Separate house,21,11,25,5,2021,2,31802147015,25.29879984
94132,3,0,2,0,0,Separate house,21,11,26,5,2021,3,31802147015,30.44441848
94133,3,0,2,0,0,Separate house,21,11,27,5,2021,4,31802147015,30.44441848
94135,1,0,1,0,0,Separate house,21,11,24,5,2021,1,31802147015,23.17869001
94137,5,0,3,0,0,Separate house,21,11,26,5,2021,3,31802147015,51.10563103
94139,2,0,1,0,0,Separate house,21,11,28,5,2021,5,31802147015,25.29879984
94140,2,0,2,0,0,Separate house,21,11,24,5,2021,1,31802147015,25.29879984
94141,2,0,2,0,0,Separate house,21,11,25,5,2021,2,31802147015,25.29879984
94142,3,4,1,0,0,Separate house,21,11,26,5,2021,3,31802147015,30.44441848
94146,2,0,2,0,0,Separate house,21,11,25,5,2021,2,31802147015,25.29879984
94148,2,0,2,0,0,Separate house,21,11,27,5,2021,4,31802147015,25.29879984
94151,1,2,2,0,0,Separate house,21,11,25,5,2021,2,31802147504,23.17869001
94152,2,2,2,0,0,Separate house,21,11,26,5,2021,3,31802147504,25.29879984
94153,1,1,1,0,0,Separate house,21,11,27,5,2021,4,31802147504,23.17869001
94154,1,0,1,0,0,Separate house,21,11,28,5,2021,5,31802147504,23.17869001
94156,2,0,1,0,1,"Semi-detached house, terrace house, townhouse, etc.",21,11,25,5,2021,2,31802147504,25.29879984
94157,1,1,1,0,0,Separate house,21,11,26,5,2021,3,31802147504,23.17869001
94159,3,0,3,0,0,Separate house,21,11,28,5,2021,5,31802147504,30.44441848
94160,1,0,1,0,0,Separate house,21,11,24,5,2021,1,31802147504,23.17869001
94161,1,0,0,0,0,Separate house,21,11,25,5,2021,2,31802147504,23.17869001
94163,2,0,2,0,0,Separate house,21,11,27,5,2021,4,31802147504,25.29879984
94165,1,0,3,0,0,Separate house,21,11,24,5,2021,1,31802147504,23.17869001
94166,1,2,1,0,0,Separate house,21,11,25,5,2021,2,31802147504,23.17869001
94169,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",21,11,28,5,2021,5,31802147504,23.17869001
94170,1,0,1,0,0,Separate house,21,11,24,5,2021,1,31802147504,23.17869001
94173,1,0,2,0,0,Separate house,21,11,27,5,2021,4,31802147504,23.17869001
94174,2,2,1,0,0,Separate house,21,11,28,5,2021,5,31802147504,25.29879984
94175,2,0,1,0,0,Separate house,21,11,24,5,2021,1,31802147504,25.29879984
94176,2,0,2,0,0,Separate house,21,11,25,5,2021,2,31802147504,25.29879984
94179,1,1,1,1,0,Separate house,21,11,28,5,2021,5,31802147504,23.17869001
94183,4,0,2,1,0,,21,11,27,5,2021,4,31802147705,38.1196772
94184,3,1,2,1,0,,21,11,28,5,2021,5,31802147705,30.44441848
94186,4,1,2,0,0,,21,11,25,5,2021,2,31802147705,38.1196772
94187,2,0,2,0,0,,21,11,26,5,2021,3,31802147705,25.29879984
94188,2,0,2,1,0,,21,11,27,5,2021,4,31802147705,25.29879984
94189,4,1,2,0,0,,21,11,28,5,2021,5,31802147705,38.1196772
94193,1,1,0,1,1,,21,11,27,5,2021,4,31802147705,23.17869001
94194,1,1,1,1,0,,21,11,28,5,2021,5,31802147705,23.17869001
94195,1,0,1,0,1,,21,11,24,5,2021,1,31802147705,23.17869001
94196,2,0,2,1,1,,21,11,25,5,2021,2,31802147705,25.29879984
94198,4,0,2,1,1,,21,11,27,5,2021,4,31802147705,38.1196772
94200,3,0,2,1,0,,21,11,24,5,2021,1,31802147705,30.44441848
94201,2,0,2,1,1,,21,11,25,5,2021,2,31802147705,25.29879984
94202,2,1,1,0,1,,21,11,26,5,2021,3,31802147705,25.29879984
94204,3,1,1,1,0,,21,11,28,5,2021,5,31802147705,30.44441848
94206,2,1,2,1,0,,21,11,25,5,2021,2,31802147705,25.29879984
94207,2,1,2,0,0,,21,11,26,5,2021,3,31802147705,25.29879984
94208,4,1,2,0,0,,21,11,27,5,2021,4,31802147705,38.1196772
94209,1,1,1,0,0,,21,11,28,5,2021,5,31802147705,23.17869001
94210,3,0,3,0,0,,21,11,24,5,2021,1,31802148239,30.44441848
94211,3,3,3,0,0,,21,11,25,5,2021,2,31802148239,30.44441848
94213,4,1,2,0,0,,21,11,27,5,2021,4,31802148239,38.1196772
94216,1,2,1,0,0,,21,11,25,5,2021,2,31802148239,23.17869001
94218,1,0,1,0,0,,21,11,27,5,2021,4,31802148239,23.17869001
94219,4,2,2,0,0,,21,11,28,5,2021,5,31802148239,38.1196772
94224,2,3,2,0,0,,21,11,28,5,2021,5,31802148239,25.29879984
94226,2,0,1,0,0,,21,11,25,5,2021,2,31802148239,25.29879984
94230,3,0,2,0,0,,21,11,24,5,2021,1,31802148239,30.44441848
94232,2,0,2,0,0,,21,11,26,5,2021,3,31802148239,25.29879984
94235,2,0,2,0,0,,21,11,24,5,2021,1,31802148239,25.29879984
94236,2,0,2,0,0,,21,11,25,5,2021,2,31802148239,25.29879984
94237,1,0,1,0,0,,21,11,26,5,2021,3,31802148239,23.17869001
94238,2,0,2,0,0,,21,11,27,5,2021,4,31802148239,25.29879984
94239,4,1,2,3,0,,21,11,28,5,2021,5,31802148239,38.1196772
94240,1,0,1,0,0,Separate house,22,11,4,6,2021,5,31802146705,23.17869001
94241,2,1,2,0,0,Separate house,22,11,31,5,2021,1,31802146705,25.29879984
94243,2,0,1,0,0,Separate house,22,11,2,6,2021,3,31802146705,25.29879984
94248,3,2,2,0,0,Separate house,22,11,2,6,2021,3,31802146705,30.44441848
94251,2,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,31,5,2021,1,31802146705,25.29879984
94252,2,0,1,0,0,Separate house,22,11,1,6,2021,2,31802146705,25.29879984
94259,5,7,2,0,0,Separate house,22,11,3,6,2021,4,31802146705,51.10563103
94262,2,0,0,0,0,Separate house,22,11,1,6,2021,2,31802146705,25.29879984
94264,1,0,1,0,0,Separate house,22,11,3,6,2021,4,31802146705,23.17869001
94267,1,1,1,0,0,Separate house,22,11,1,6,2021,2,31802146705,23.17869001
94269,1,2,3,0,0,Separate house,22,11,3,6,2021,4,31802146705,23.17869001
94270,1,0,1,1,0,,22,11,4,6,2021,5,31802147803,23.17869001
94271,4,0,2,0,0,,22,11,31,5,2021,1,31802147803,38.1196772
94274,1,1,1,1,0,,22,11,3,6,2021,4,31802147803,23.17869001
94276,2,0,2,0,1,,22,11,31,5,2021,1,31802147803,25.29879984
94277,2,0,2,0,0,,22,11,1,6,2021,2,31802147803,25.29879984
94279,1,0,1,0,0,,22,11,3,6,2021,4,31802147803,23.17869001
94280,1,0,1,0,0,,22,11,4,6,2021,5,31802147803,23.17869001
94281,4,0,2,0,0,,22,11,31,5,2021,1,31802147803,38.1196772
94282,2,0,1,0,0,,22,11,1,6,2021,2,31802147803,25.29879984
94283,1,0,1,1,0,,22,11,2,6,2021,3,31802147803,23.17869001
94284,3,1,2,0,0,,22,11,3,6,2021,4,31802147803,30.44441848
94286,2,0,2,0,0,,22,11,31,5,2021,1,31802147803,25.29879984
94287,3,0,1,0,0,,22,11,1,6,2021,2,31802147803,30.44441848
94289,2,0,2,0,1,,22,11,3,6,2021,4,31802147803,25.29879984
94290,2,0,1,0,1,,22,11,4,6,2021,5,31802147803,25.29879984
94291,4,0,2,0,0,,22,11,31,5,2021,1,31802147803,38.1196772
94292,2,0,2,0,0,,22,11,1,6,2021,2,31802147803,25.29879984
94293,1,1,0,0,0,,22,11,2,6,2021,3,31802147803,23.17869001
94294,2,0,2,0,0,,22,11,3,6,2021,4,31802147803,25.29879984
94297,3,0,1,0,0,,22,11,1,6,2021,2,31802147803,30.44441848
94301,4,2,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,31,5,2021,1,31802147914,38.1196772
94302,2,1,1,0,0,Separate house,22,11,1,6,2021,2,31802147914,25.29879984
94304,2,0,1,0,0,Separate house,22,11,3,6,2021,4,31802147914,25.29879984
94307,4,3,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,1,6,2021,2,31802147914,38.1196772
94308,1,0,1,0,0,Separate house,22,11,2,6,2021,3,31802147914,23.17869001
94310,1,1,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,4,6,2021,5,31802147914,23.17869001
94311,2,0,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,31,5,2021,1,31802147914,25.29879984
94315,3,2,4,0,0,Separate house,22,11,4,6,2021,5,31802147914,30.44441848
94316,1,0,1,0,0,Separate house,22,11,31,5,2021,1,31802147914,23.17869001
94318,2,0,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,2,6,2021,3,31802147914,25.29879984
94319,2,2,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,3,6,2021,4,31802147914,25.29879984
94321,2,0,0,0,0,"Unit, flat, or apartment (less than 4 storeys)",22,11,31,5,2021,1,31802147914,25.29879984
94326,2,3,2,0,0,Separate house,22,11,31,5,2021,1,31802147914,25.29879984
94328,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",22,11,2,6,2021,3,31802147914,23.17869001
